dateRef	dateAnlg
20150721	19530707
20150721	19560819
20150721	20130803
20150721	19580623
20150721	19480721
20150721	20120718
20150722	19560726
20150722	20070623
20150722	19740801
20150722	20120718
20150722	20000817
20150722	19490728
20150722	20000816
20150722	19950702
20150722	19740728
20150722	19650724
20150722	19630810
20150722	19740731
20150722	19580720
20150722	20030703
20150722	19580623
20150722	19830715
20150722	19490729
20150722	20140814
20150722	19580805
20150722	19580815
20150723	20070623
20150723	20030703
20150723	19560726
20150723	19930717
20150723	19640820
20150723	19580623
20150723	19800707
20150723	19930718
20150723	20120718
20150723	19580624
20150723	19580805
20150723	19740801
20150723	20030705
20150723	20050725
20150723	20030704
20150723	19530819
20150723	20110623
20150723	20000817
20150723	19830717
20150723	20000705
20150724	19580624
20150724	20140822
20150724	20080807
20150724	19530702
20150724	20030703
20150724	19740803
20150724	19720803
20150724	20050724
20150724	20050723
20150724	19750816
20150724	19570624
20150724	20090707
20150724	19800707
20150724	19540803
20150724	20120822
20150724	19900630
20150724	20140823
20150724	19910723
20150724	19580806
20150724	19530819
20150725	19700725
20150725	20140823
20150725	19590627
20150725	19720803
20150725	19740811
20150725	20010720
20150725	19620817
20150725	19870809
20150725	19700726
20150725	19750816
20150725	19740812
20150725	20020812
20150725	19870815
20150725	19620717
20150725	19520807
20150725	19590628
20150725	19480805
20150725	19490625
20150725	20080808
20150725	20090710
20150726	20090713
20150726	19520809
20150726	19740812
20150726	20120731
20150726	19520811
20150726	20090712
20150726	19520810
20150726	20120801
20150726	20110806
20150726	19480819
20150726	19740811
20150726	19820628
20150726	19700726
20150726	20110707
20150726	19570719
20150726	19600728
20150726	19580729
20150726	19850809
20150726	19520808
20150726	19580728
20150727	19480712
20150727	19510812
20150727	20040820
20150727	20030702
20150727	19510813
20150727	19630810
20150727	19540703
20150727	19650724
20150727	20140812
20150727	19790801
20150727	19740810
20150727	19480713
20150727	19530826
20150727	20070704
20150727	19630821
20150727	19570726
20150727	19570727
20150727	19600813
20150727	19740811
20150727	20140811
20150728	20030702
20150728	19630710
20150728	19630711
20150728	19480712
20150728	19480713
20150728	19510813
20150728	19570728
20150728	19530826
20150728	19570729
20150728	19570727
20150728	19510812
20150728	19510810
20150728	19560802
20150728	19480714
20150728	19630812
20150728	19620806
20150728	20040703
20150728	19630810
20150728	19660726
20150728	19640819
20150729	19570728
20150729	20030703
20150729	19570729
20150729	19630710
20150729	20030702
20150729	19510810
20150729	19760731
20150729	19480714
20150729	20140814
20150729	19630711
20150729	20140815
20150729	19760730
20150729	19630809
20150729	19630709
20150729	19480713
20150729	20030704
20150729	19570727
20150729	19600701
20150729	19620806
20150729	20040711
20150730	19710717
20150730	20030703
20150730	20030705
20150730	20030704
20150730	19910719
20150730	19650724
20150730	19740801
20150730	20140815
20150730	19710718
20150730	19560726
20150730	19910720
20150730	19650705
20150730	19630809
20150730	19980824
20150730	19870726
20150730	19650725
20150730	19510720
20150730	19600701
20150730	20050812
20150730	19580815
20150731	19580815
20150731	19580816
20150731	19910720
20150731	19710718
20150731	19530828
20150731	19650725
20150731	19910719
20150731	19560726
20150731	19740801
20150731	19530829
20150731	19740802
20150731	19620803
20150731	19560816
20150731	19650724
20150731	19950702
20150731	19620802
20150731	19710719
20150731	19630722
20150731	20000816
20150731	20030705
20150801	19580816
20150801	19870818
20150801	20070714
20150801	19750711
20150801	20070713
20150801	19580815
20150801	19670730
20150801	19780712
20150801	19640826
20150801	19980722
20150801	19980721
20150801	19620803
20150801	19580719
20150801	19950713
20150801	19640825
20150801	19530829
20150801	19750710
20150801	19980718
20150801	20130803
20150801	19950714
20150802	20120819
20150802	19950713
20150802	20120818
20150802	19500821
20150802	19950714
20150802	20080730
20150802	19990805
20150802	19750805
20150802	19800803
20150802	19800802
20150802	19800801
20150802	19980719
20150802	19980720
20150802	19500822
20150802	19800804
20150802	19740805
20150802	20080731
20150802	19670730
20150802	20120703
20150802	20120802
20150803	19800804
20150803	19910723
20150803	20080731
20150803	20080730
20150803	19800803
20150803	20080801
20150803	20120819
20150803	19670730
20150803	20080802
20150803	20120801
20150803	19790902
20150803	19800801
20150803	19950714
20150803	19800802
20150803	19980721
20150803	20120802
20150803	20010723
20150803	19500820
20150803	19800731
20150803	19500821
20150804	19800804
20150804	19670730
20150804	20010723
20150804	19490901
20150804	19670731
20150804	20090712
20150804	19800803
20150804	20030720
20150804	20090803
20150804	19980721
20150804	20110820
20150804	19670801
20150804	19500820
20150804	20090802
20150804	20130803
20150804	20130802
20150804	19850820
20150804	19720806
20150804	20120801
20150804	20080802
20150805	19670730
20150805	20030720
20150805	20110820
20150805	19670731
20150805	20010723
20150805	19490807
20150805	20140806
20150805	19500731
20150805	20090728
20150805	19530815
20150805	20030719
20150805	19970903
20150805	19720808
20150805	19880712
20150805	20010724
20150805	20130803
20150805	20110821
20150805	20120801
20150805	19870821
20150805	19720807
20150806	20020711
20150806	19920726
20150806	19980723
20150806	20030721
20150806	19890728
20150806	19530816
20150806	19530815
20150806	20100727
20150806	20090827
20150806	19690811
20150806	19490808
20150806	19510803
20150806	20010724
20150806	20020710
20150806	20100810
20150806	19510802
20150806	20090801
20150806	19550830
20150806	19970713
20150806	19510731
20150807	19890728
20150807	20020712
20150807	19890727
20150807	19700730
20150807	19730710
20150807	19490906
20150807	19920730
20150807	19910809
20150807	19690724
20150807	20030729
20150807	20010804
20150807	20130827
20150807	19980724
20150807	20020827
20150807	19710807
20150807	20010715
20150807	20110714
20150807	19890729
20150807	20050818
20150807	19730827
20150808	19490907
20150808	19850716
20150808	20120903
20150808	19880823
20150808	19810803
20150808	19690725
20150808	19980802
20150808	20130829
20150808	19690723
20150808	19510817
20150808	20130816
20150808	20050823
20150808	19820808
20150808	20030722
20150808	19910809
20150808	19530811
20150808	19850717
20150808	20030723
20150808	19810810
20150808	19690724
20150809	19970821
20150809	19850717
20150809	19900811
20150809	19820808
20150809	19980803
20150809	20130829
20150809	19970822
20150809	19540724
20150809	20120903
20150809	19690723
20150809	19740825
20150809	19650820
20150809	19690722
20150809	19540725
20150809	19530804
20150809	19810810
20150809	20010729
20150809	19960731
20150809	20020829
20150809	19510818
20150810	19510727
20150810	19820808
20150810	19550830
20150810	19900901
20150810	19550714
20150810	19690723
20150810	19890728
20150810	19900814
20150810	19900812
20150810	20010729
20150810	20050715
20150810	20050714
20150810	19650820
20150810	19910805
20150810	19820809
20150810	19980816
20150810	19860715
20150810	19900811
20150810	19890729
20150810	19510726
20150811	19890727
20150811	20130827
20150811	19750727
20150811	19890728
20150811	20050822
20150811	19670829
20150811	19930804
20150811	19640721
20150811	19720814
20150811	19960723
20150811	19550714
20150811	19640722
20150811	19810809
20150811	19550830
20150811	19980817
20150811	19760812
20150811	20130826
20150811	19510727
20150811	19930805
20150811	19930806
20150812	20130828
20150812	20080723
20150812	19930805
20150812	19740830
20150812	20130808
20150812	19820808
20150812	20040831
20150812	19810807
20150812	20050822
20150812	19820716
20150812	19810803
20150812	19830819
20150812	19490829
20150812	19790909
20150812	19810809
20150812	19640722
20150812	20050821
20150812	19750728
20150812	19810806
20150812	19960802
20150813	20050802
20150813	19720813
20150813	19630907
20150813	19810810
20150813	19750728
20150813	19740830
20150813	19960803
20150813	20100802
20150813	19720814
20150813	19810808
20150813	20000825
20150813	19620730
20150813	19630803
20150813	20050716
20150813	20030905
20150813	19810807
20150813	19710825
20150813	19590810
20150813	20130824
20150813	20050821
20150814	19620730
20150814	19740831
20150814	19790729
20150814	19920809
20150814	19980727
20150814	19490727
20150814	19990813
20150814	20130824
20150814	19620731
20150814	20000826
20150814	19630804
20150814	20000814
20150814	20030818
20150814	20050717
20150814	20060727
20150814	20100803
20150814	20050802
20150814	20030725
20150814	20020805
20150814	19980728
20150815	19900831
20150815	19940818
20150815	19940817
20150815	20020805
20150815	19940720
20150815	19880717
20150815	19510726
20150815	19980727
20150815	19970725
20150815	19900901
20150815	19940825
20150815	19600723
20150815	19510805
20150815	19790729
20150815	20020821
20150815	20020809
20150815	19940819
20150815	19500801
20150815	19510731
20150815	19700729
20150816	20020805
20150816	19900901
20150816	20020822
20150816	20020821
20150816	19900831
20150816	19590720
20150816	19940721
20150816	19840915
20150816	19590724
20150816	19590723
20150816	19510726
20150816	19940722
20150816	19790817
20150816	19940720
20150816	19940801
20150816	19760812
20150816	19940719
20150816	19640721
20150816	19600723
20150816	19590717
20150817	20140722
20150817	20090807
20150817	19590720
20150817	20020822
20150817	20140723
20150817	19840916
20150817	19970807
20150817	19700803
20150817	19590719
20150817	19740915
20150817	20090808
20150817	19950731
20150817	19840915
20150817	19700804
20150817	20040731
20150817	20020821
20150817	19760812
20150817	19950801
20150817	20040801
20150817	20070807
20150818	20090807
20150818	20090808
20150818	20140722
20150818	20140723
20150818	19710729
20150818	19940823
20150818	19910731
20150818	19710728
20150818	20090809
20150818	20040802
20150818	19710730
20150818	19670916
20150818	20010823
20150818	19590720
20150818	19630801
20150818	20090806
20150818	20140719
20150818	20020822
20150818	20140724
20150818	19950801
20150819	19910731
20150819	20120812
20150819	19690804
20150819	19710729
20150819	19690812
20150819	19970820
20150819	20100909
20150819	19870820
20150819	20140720
20150819	19690803
20150819	20120813
20150819	20140804
20150819	20140721
20150819	19710730
20150819	19530814
20150819	19960811
20150819	19690813
20150819	19970902
20150819	19690805
20150819	20140803
20150820	19690730
20150820	19970902
20150820	19680910
20150820	19490901
20150820	19690729
20150820	19690727
20150820	19680905
20150820	19490831
20150820	19690728
20150820	19680904
20150820	19970903
20150820	19800731
20150820	19970820
20150820	19690803
20150820	20100909
20150820	19990910
20150820	19690726
20150820	19690804
20150820	20020904
20150820	19690731
20150821	19990911
20150821	19690727
20150821	19490831
20150821	19490901
20150821	20020904
20150821	19990910
20150821	19690728
20150821	19690730
20150821	19690726
20150821	19970902
20150821	19970903
20150821	19490830
20150821	19480910
20150821	19690729
20150821	19490905
20150821	19970821
20150821	19690731
20150821	19630730
20150821	19490829
20150821	19480909
20150822	19490905
20150822	19490831
20150822	19990911
20150822	19530814
20150822	19690804
20150822	19710730
20150822	20020904
20150822	19530815
20150822	19690803
20150822	19960812
20150822	19690812
20150822	19490830
20150822	19960811
20150822	19690731
20150822	19690727
20150822	19690813
20150822	19690728
20150822	19690726
20150822	19970902
20150822	19780819
20150823	19690814
20150823	19960811
20150823	20120813
20150823	19690803
20150823	19690812
20150823	19690813
20150823	20100907
20150823	20140803
20150823	20120812
20150823	20100906
20150823	19690811
20150823	19910731
20150823	19690802
20150823	19800729
20150823	19980904
20150823	20040807
20150823	19690804
20150823	19960812
20150823	19800730
20150823	20120814
20150824	19980904
20150824	20120814
20150824	19800803
20150824	19690813
20150824	19490901
20150824	19690814
20150824	20110803
20150824	20110802
20150824	20100907
20150824	19540909
20150824	20100908
20150824	19850819
20150824	20120815
20150824	20080801
20150824	19680911
20150824	19800804
20150824	20120813
20150824	19850818
20150824	20110804
20150824	19960811
20150825	19800804
20150825	20080802
20150825	19800803
20150825	19500820
20150825	19940909
20150825	20110805
20150825	19940907
20150825	20080801
20150825	20080803
20150825	19540909
20150825	19850819
20150825	19490901
20150825	19990907
20150825	19970826
20150825	19850818
20150825	19510828
20150825	19940908
20150825	20080730
20150825	20090803
20150825	20120819
20150826	19510828
20150826	19480822
20150826	19990907
20150826	20130729
20150826	19480821
20150826	19510829
20150826	19540910
20150826	19800804
20150826	19940907
20150826	20140810
20150826	19500820
20150826	19670730
20150826	19720806
20150826	19580728
20150826	19490807
20150826	19510827
20150826	20130728
20150826	20140811
20150826	20090727
20150826	19510913
20150827	19490807
20150827	19510904
20150827	19990907
20150827	19510914
20150827	19510829
20150827	19890815
20150827	19510828
20150827	19850812
20150827	19510913
20150827	20090728
20150827	19480822
20150827	19850809
20150827	19480823
20150827	19490806
20150827	19880831
20150827	19580921
20150827	19640915
20150827	19850811
20150827	19920824
20150827	19490808
20150828	19850811
20150828	19850812
20150828	19490807
20150828	19500828
20150828	19490808
20150828	19880813
20150828	19480824
20150828	19610807
20150828	20130731
20150828	19930813
20150828	19850810
20150828	20090831
20150828	19820811
20150828	19880730
20150828	19920824
20150828	19510904
20150828	20100731
20150828	19850809
20150828	19790730
20150828	20060903
20150829	19880731
20150829	20000818
20150829	19790829
20150829	20000819
20150829	20090811
20150829	19820811
20150829	20090815
20150829	19670731
20150829	19900804
20150829	19740802
20150829	19740803
20150829	20100810
20150829	19810815
20150829	19790828
20150829	19530819
20150829	20000816
20150829	19930801
20150829	19610901
20150829	20000910
20150829	20090812
20150830	19810815
20150830	20000819
20150830	19610901
20150830	20090810
20150830	19810814
20150830	19860803
20150830	19570731
20150830	19990824
20150830	20100811
20150830	20000823
20150830	19680805
20150830	19940808
20150830	19580801
20150830	19930816
20150830	20140905
20150830	19860804
20150830	19940805
20150830	20090811
20150830	19880910
20150830	20100810
20150831	19760817
20150831	20100811
20150831	19780830
20150831	20000819
20150831	19670802
20150831	19560830
20150831	19600806
20150831	20100812
20150831	19810815
20150831	19580909
20150831	19670803
20150831	19930823
20150831	19860804
20150831	19560831
20150831	19770818
20150831	19600805
20150831	19820804
20150831	19580907
20150831	19760913
20150831	20000820
20150901	19560830
20150901	20060812
20150901	20060811
20150901	19930823
20150901	19600806
20150901	19930822
20150901	19600805
20150901	20060813
20150901	20100812
20150901	20060810
20150901	20060814
20150901	19560829
20150901	19780827
20150901	20100811
20150901	19780830
20150901	19750812
20150901	19680915
20150901	20020802
20150901	19680914
20150901	19580909
20150902	19930823
20150902	19560830
20150902	20060810
20150902	20060811
20150902	19930822
20150902	20060812
20150902	20060814
20150902	19870804
20150902	19870805
20150902	20100812
20150902	19560829
20150902	19930824
20150902	19880913
20150902	19780828
20150902	19780827
20150902	20100811
20150902	19870806
20150902	19780830
20150902	20070827
20150902	19780826
20150903	20060811
20150903	19560830
20150903	20060810
20150903	20060812
20150903	20100812
20150903	20100811
20150903	20060813
20150903	19930823
20150903	19560829
20150903	20060814
20150903	19870805
20150903	19870806
20150903	19780825
20150903	19560831
20150903	19680809
20150903	19950806
20150903	19870804
20150903	19780831
20150903	19600807
20150903	20020806
20150904	19950806
20150904	19930823
20150904	19490816
20150904	20100811
20150904	19930822
20150904	19930824
20150904	19780826
20150904	19950828
20150904	19870806
20150904	19780828
20150904	19780825
20150904	19560830
20150904	20070828
20150904	19690902
20150904	20140822
20150904	20090812
20150904	20070827
20150904	19490817
20150904	19780827
20150904	19950829
20150905	19930823
20150905	19930824
20150905	19490817
20150905	19780826
20150905	19950829
20150905	19780828
20150905	19810815
20150905	19780827
20150905	19950828
20150905	19870828
20150905	19810816
20150905	19880913
20150905	19960911
20150905	19960912
20150905	19690827
20150905	20100811
20150905	19780825
20150905	19690902
20150905	19560831
20150905	20070910
20150906	19490811
20150906	19810826
20150906	20050815
20150906	19490817
20150906	19950829
20150906	19810815
20150906	19940813
20150906	19530912
20150906	19840905
20150906	19890828
20150906	19770909
20150906	19770912
20150906	19880913
20150906	19900823
20150906	19561006
20150906	19490822
20150906	19810822
20150906	19810816
20150906	19930824
20150906	19690906
20150907	19810827
20150907	19531005
20150907	20060908
20150907	19970923
20150907	19810826
20150907	19710905
20150907	19810823
20150907	19510920
20150907	19900823
20150907	19490822
20150907	19720927
20150907	19700923
20150907	19510921
20150907	19760825
20150907	19490823
20150907	20021004
20150907	19730825
20150907	19490811
20150907	19891003
20150907	19640831
20150908	20100903
20150908	19710905
20150908	19700924
20150908	19480828
20150908	19730825
20150908	19730826
20150908	19710906
20150908	19810827
20150908	19700923
20150908	19490823
20150908	19510921
20150908	19530905
20150908	19480829
20150908	19510920
20150908	19970815
20150908	19970923
20150908	19790930
20150908	19490824
20150908	19750810
20150908	19760825
20150909	19791001
20150909	19950811
20150909	19761002
20150909	20100904
20150909	19700927
20150909	19800922
20150909	19790930
20150909	19980810
20150909	19870930
20150909	19591009
20150909	20040930
20150909	19490824
20150909	19710907
20150909	19760813
20150909	19700926
20150909	19720828
20150909	20030810
20150909	20120811
20150909	19730812
20150909	19940901
20150910	19870930
20150910	19791002
20150910	19720828
20150910	19550823
20150910	19550822
20150910	20000925
20150910	19791001
20150910	19700927
20150910	19770927
20150910	20000924
20150910	20020819
20150910	19490825
20150910	19720829
20150910	19770926
20150910	19760813
20150910	19920918
20150910	20020820
20150910	19920919
20150910	20130908
20150910	19550821
20150911	19770926
20150911	20000924
20150911	19611004
20150911	19760921
20150911	20100909
20150911	19690812
20150911	19770927
20150911	19490923
20150911	19611005
20150911	19840916
20150911	19611003
20150911	19760814
20150911	19791002
20150911	19980902
20150911	19490828
20150911	19770925
20150911	19490825
20150911	19490920
20150911	19490922
20150911	19760920
20150912	19611005
20150912	20100909
20150912	20100910
20150912	19611004
20150912	19690813
20150912	19980903
20150912	19970903
20150912	19490923
20150912	19980904
20150912	19490905
20150912	20100908
20150912	19611003
20150912	20070928
20150912	19680822
20150912	19760921
20150912	20000924
20150912	19770925
20150912	19680904
20150912	20120813
20150912	19800816
20150913	19611005
20150913	19611006
20150913	19490831
20150913	19490905
20150913	19970903
20150913	19530815
20150913	20141006
20150913	19970831
20150913	19980904
20150913	19490830
20150913	20100908
20150913	19480910
20150913	19600922
20150913	20100909
20150913	19920922
20150913	19970902
20150913	19970901
20150913	19611004
20150913	19740831
20150913	20020904
20150914	19611006
20150914	19940909
20150914	19490831
20150914	19841003
20150914	19931002
20150914	19960823
20150914	19970901
20150914	19940908
20150914	20041004
20150914	20110825
20150914	19871013
20150914	19510831
20150914	19960822
20150914	19611005
20150914	20110826
20150914	19980905
20150914	19930910
20150914	19510830
20150914	19751001
20150914	19490903
20150915	19940909
20150915	19510829
20150915	19510828
20150915	19490903
20150915	20060930
20150915	20040818
20150915	19670925
20150915	19500827
20150915	19810926
20150915	19990921
20150915	19950906
20150915	19950905
20150915	19500825
20150915	19510830
20150915	19500826
20150915	20041004
20150915	20141008
20150915	19601004
20150915	20141012
20150915	19490902
20150916	19810926
20150916	19950906
20150916	20040818
20150916	19940909
20150916	19950907
20150916	19650928
20150916	19950905
20150916	19510829
20150916	19880902
20150916	19510828
20150916	19880901
20150916	19641011
20150916	19701007
20150916	19940908
20150916	19510830
20150916	19830909
20150916	19970827
20150916	19680901
20150916	19840922
20150916	19640818
20150917	19580824
20150917	19830909
20150917	19830910
20150917	19530821
20150917	19530822
20150917	19650929
20150917	19840922
20150917	20121003
20150917	19641012
20150917	19480820
20150917	19810927
20150917	19640819
20150917	19920831
20150917	19950905
20150917	20040819
20150917	19510901
20150917	19580823
20150917	19970828
20150917	19560819
20150917	19630820
20150918	19830906
20150918	19580825
20150918	19840911
20150918	19540922
20150918	19730905
20150918	19530903
20150918	19700829
20150918	19600901
20150918	19530830
20150918	20140823
20150918	19610907
20150918	20030822
20150918	19620828
20150918	19800914
20150918	19800830
20150918	19570916
20150918	19480820
20150918	19530827
20150918	19550917
20150918	19640906
20150919	19910916
20150919	19820828
20150919	20040915
20150919	19900825
20150919	19720922
20150919	20031011
20150919	20060908
20150919	19800831
20150919	19490823
20150919	19590910
20150919	19730824
20150919	20040929
20150919	20040928
20150919	19891015
20150919	19500830
20150919	19711014
20150919	19710820
20150919	19730823
20150919	20000903
20150919	19801002
20150920	19730828
20150920	20000825
20150920	19800901
20150920	20050821
20150920	19910917
20150920	19630907
20150920	19890903
20150920	20030904
20150920	19570831
20150920	19670821
20150920	19840906
20150920	19750907
20150920	20060822
20150920	20040831
20150920	20040930
20150920	20090918
20150920	19741015
20150920	20030905
20150920	19641018
20150920	20040929
20150921	19900831
20150921	19670829
20150921	20060825
20150921	20060824
20150921	20060822
20150921	19570831
20150921	19670830
20150921	19940824
20150921	19900905
20150921	19900906
20150921	19890903
20150921	19900901
20150921	20000826
20150921	19820824
20150921	19900902
20150921	19500901
20150921	19570830
20150921	20060823
20150921	19880823
20150921	20040827
20150922	20040827
20150922	19820824
20150922	20040826
20150922	19940825
20150922	19650823
20150922	19880824
20150922	19560910
20150922	19900901
20150922	19880823
20150922	19530924
20150922	19630906
20150922	19690920
20150922	20110919
20150922	19730920
20150922	20060826
20150922	19631005
20150922	19550910
20150922	20010913
20150922	19551004
20150922	20060825
20150923	19550911
20150923	19491017
20150923	19880824
20150923	19900905
20150923	19510825
20150923	19690920
20150923	20000907
20150923	20110919
20150923	19580921
20150923	20040827
20150923	19571017
20150923	19500906
20150923	19550901
20150923	19690824
20150923	19650824
20150923	19710827
20150923	19560911
20150923	19690921
20150923	19560910
20150923	19820824
20150924	20010912
20150924	19480906
20150924	19670906
20150924	20040829
20150924	20090908
20150924	19670830
20150924	19870906
20150924	20090905
20150924	20040827
20150924	19900902
20150924	19480905
20150924	19510905
20150924	19480907
20150924	19700917
20150924	19650831
20150924	19900831
20150924	19510904
20150924	19490907
20150924	19870907
20150924	19550909
20150925	19820908
20150925	20090905
20150925	20020828
20150925	19570829
20150925	19870908
20150925	19621005
20150925	20040830
20150925	20020827
20150925	19511024
20150925	19670913
20150925	19710928
20150925	19650831
20150925	19570901
20150925	19910915
20150925	19870907
20150925	19960902
20150925	20140908
20150925	19570828
20150925	20060826
20150925	19630922
20150926	19710928
20150926	19720928
20150926	19670914
20150926	19511024
20150926	19720920
20150926	19670913
20150926	20020828
20150926	19690906
20150926	19570829
20150926	19760916
20150926	19621005
20150926	20030911
20150926	19690907
20150926	20051003
20150926	19960903
20150926	20140908
20150926	19621006
20150926	19670915
20150926	19710927
20150926	19790930
20150927	19530906
20150927	20080925
20150927	19590907
20150927	20090911
20150927	19851024
20150927	20051004
20150927	19520909
20150927	20040908
20150927	19710907
20150927	19531019
20150927	19710906
20150927	19641027
20150927	20091013
20150927	20140914
20150927	19670909
20150927	19701015
20150927	19810830
20150927	19520910
20150927	19651018
20150927	19900909
20150928	19711027
20150928	19530906
20150928	19700928
20150928	19880907
20150928	19920920
20150928	20071005
20150928	19870930
20150928	20040908
20150928	19670909
20150928	20071004
20150928	19710908
20150928	20051004
20150928	19680907
20150928	19791002
20150928	19610923
20150928	19711026
20150928	20080914
20150928	19711028
20150928	19720830
20150928	19720829
20150929	19710916
20150929	19720901
20150929	19980920
20150929	19711027
20150929	20080926
20150929	19670909
20150929	19950918
20150929	19871001
20150929	19641019
20150929	19610923
20150929	19720831
20150929	20080921
20150929	19641020
20150929	19720830
20150929	19720902
20150929	20140913
20150929	20020902
20150929	19531019
20150929	20040909
20150929	19610924
20150930	19720902
20150930	19950918
20150930	19710916
20150930	19641030
20150930	19731003
20150930	20090911
20150930	19530907
20150930	20040906
20150930	19950919
20150930	19931018
20150930	20040905
20150930	19731004
20150930	19701016
20150930	19511003
20150930	19980921
20150930	19641020
20150930	19931017
20150930	20080926
20150930	19641021
20150930	19910902
20151001	19941012
20151001	19720903
20151001	19810906
20151001	19831021
20151001	19511018
20151001	19941013
20151001	19760906
20151001	19641021
20151001	19971031
20151001	19760905
20151001	19831022
20151001	19720904
20151001	19810905
20151001	20040905
20151001	19690905
20151001	19660920
20151001	19710920
20151001	20080928
20151001	19781015
20151001	19701024
20151002	19660920
20151002	19941012
20151002	19831020
20151002	19831021
20151002	19810906
20151002	19941013
20151002	19551014
20151002	19720903
20151002	19701027
20151002	20080928
20151002	19941014
20151002	19720904
20151002	19860922
20151002	19701026
20151002	20091002
20151002	19981015
20151002	19981016
20151002	20020925
20151002	19790912
20151002	20080929
20151003	19770922
20151003	19701029
20151003	19701027
20151003	20081012
20151003	19701030
20151003	20030919
20151003	19770921
20151003	20081013
20151003	19701028
20151003	19810906
20151003	20131006
20151003	19691004
20151003	19481006
20151003	19951011
20151003	19870920
20151003	19901011
20151003	19660920
20151003	19690904
20151003	19951010
20151003	20050905
20151004	19870920
20151004	19951007
20151004	20041022
20151004	19961022
20151004	19870911
20151004	19951006
20151004	19680919
20151004	19961020
20151004	19990906
20151004	19480925
20151004	20010929
20151004	19681010
20151004	20010928
20151004	19530918
20151004	19591016
20151004	19870919
20151004	19961021
20151004	19680920
20151004	19770924
20151004	19691013
20151005	19901025
20151005	19700926
20151005	19901024
20151005	19601031
20151005	19901026
20151005	19631029
20151005	19530918
20151005	19591016
20151005	19761002
20151005	19560906
20151005	19800922
20151005	19721029
20151005	19591017
20151005	19530919
20151005	19830914
20151005	20060916
20151005	19510925
20151005	19870921
20151005	19800921
20151005	19730916
20151006	19930930
20151006	19901025
20151006	19810918
20151006	19901026
20151006	19901027
20151006	20101001
20151006	19960926
20151006	19810917
20151006	20060915
20151006	20100930
20151006	19680927
20151006	19601101
20151006	19620928
20151006	19510926
20151006	19550923
20151006	19611021
20151006	19721029
20151006	19510911
20151006	19960925
20151006	19761011
20151007	19670917
20151007	20080913
20151007	20080912
20151007	19821003
20151007	19541005
20151007	20000921
20151007	19610921
20151007	19840915
20151007	19691023
20151007	19610922
20151007	19730917
20151007	19840914
20151007	19800923
20151007	20100930
20151007	19700927
20151007	19541004
20151007	19670916
20151007	19581105
20151007	19821002
20151007	19481030
20151008	19800924
20151008	20000922
20151008	19511028
20151008	19510929
20151008	19840915
20151008	20080913
20151008	19490917
20151008	20061010
20151008	19541005
20151008	19810912
20151008	20020910
20151008	19760918
20151008	19980919
20151008	19791002
20151008	19510930
20151008	20080914
20151008	19700919
20151008	20080909
20151008	19610923
20151008	19670917
20151009	19560923
20151009	19530916
20151009	20140916
20151009	20071005
20151009	20140913
20151009	19791002
20151009	19511001
20151009	19591014
20151009	19510930
20151009	19960919
20151009	19530917
20151009	20020920
20151009	19511028
20151009	19730914
20151009	19670909
20151009	19771016
20151009	19701015
20151009	19700919
20151009	19491009
20151009	19601015
20151010	19960919
20151010	20140916
20151010	19960920
20151010	20140917
20151010	19530916
20151010	19560923
20151010	20140918
20151010	19921003
20151010	19791002
20151010	19530917
20151010	20020921
20151010	20020920
20151010	19720914
20151010	19511028
20151010	19730913
20151010	19651002
20151010	19721001
20151010	19501024
20151010	19511001
20151010	19641019
20151011	19921003
20151011	19761028
20151011	19760929
20151011	19930925
20151011	19511001
20151011	20020913
20151011	19720916
20151011	19981003
20151011	19981004
20151011	19511028
20151011	20020921
20151011	20021006
20151011	19720915
20151011	19940920
20151011	19940919
20151011	20080916
20151011	20140917
20151011	19510930
20151011	19960920
20151011	19760930
20151012	19760930
20151012	20080916
20151012	19870930
20151012	19921003
20151012	19720916
20151012	19791002
20151012	19610923
20151012	20080914
20151012	19970925
20151012	19740915
20151012	19940920
20151012	19950913
20151012	19721001
20151012	20080915
20151012	19720914
20151012	19720913
20151012	20020921
20151012	19930925
20151012	19511002
20151012	19491030
20151013	19710915
20151013	19870930
20151013	19491031
20151013	19720917
20151013	19641019
20151013	19491030
20151013	19610923
20151013	20071020
20151013	19871001
20151013	19710916
20151013	19720914
20151013	19721001
20151013	19751108
20151013	19950918
20151013	20080915
20151013	19950917
20151013	20080914
20151013	19641018
20151013	19511029
20151013	19711028
20151014	19641019
20151014	19721001
20151014	19871001
20151014	19710915
20151014	19491031
20151014	19881012
20151014	19610923
20151014	19710916
20151014	19870930
20151014	19491101
20151014	19720915
20151014	19720914
20151014	19511029
20151014	20071021
20151014	19940918
20151014	19940919
20151014	19620919
20151014	19561113
20151014	19641020
20151014	19720917
20151015	19721001
20151015	19881012
20151015	19491101
20151015	19720916
20151015	19641020
20151015	20000923
20151015	19491031
20151015	19720915
20151015	19610923
20151015	19760930
20151015	19620920
20151015	19871001
20151015	20080915
20151015	20071024
20151015	19911009
20151015	19511029
20151015	20080916
20151015	19940920
20151015	20041107
20151015	19870930
20151016	19751109
20151016	20070927
20151016	19490920
20151016	19890928
20151016	19490921
20151016	19931030
20151016	19701016
20151016	19721002
20151016	19931024
20151016	19641020
20151016	19931031
20151016	19761001
20151016	19490925
20151016	19601015
20151016	19871031
20151016	20070926
20151016	19881013
20151016	19490922
20151016	19970923
20151016	19881012
20151017	19701016
20151017	19490921
